Latitude,Longitude,Start_Depth,Stop_Depth,Midpoint_Depth,Density,Error,Method,Citation
66.985283,-44.3936,0,0.09,0.045,0.362,0.052,4,45
66.985283,-44.3936,0.1,0.19,0.145,0.39,0.052,4,45
66.985283,-44.3936,0.2,0.29,0.245,0.353,0.052,4,45
66.985283,-44.3936,0.3,0.39,0.345,0.316,0.052,4,45
66.985283,-44.3936,0.4,0.59,0.495,0.381,0.052,4,45
66.985283,-44.3936,0.6,0.69,0.645,0.344,0.052,4,45
66.985283,-44.3936,0.7,0.79,0.745,0.325,0.052,4,45
66.985283,-44.3936,0.8,0.89,0.845,0.344,0.052,4,45
66.985283,-44.3936,0.9,0.99,0.945,0.39,0.052,4,45
66.985283,-44.3936,1,1.09,1.045,0.538,0.052,4,45
66.985283,-44.3936,1.1,1.19,1.145,0.565,0.052,4,45
66.985283,-44.3936,1.2,1.29,1.245,0.462,0.052,4,45
66.985283,-44.3936,1.3,1.4,1.35,0.605,0.052,4,45
66.985283,-44.3936,1.41,1.49,1.45,0.515,0.052,4,45
66.985283,-44.3936,1.5,1.6,1.55,0.468,0.052,4,45
66.985283,-44.3936,1.61,1.69,1.65,0.471,0.052,4,45
66.985283,-44.3936,1.7,1.79,1.745,0.896,0.052,4,45
66.985283,-44.3936,1.8,1.89,1.845,0.424,0.052,4,45
66.985283,-44.3936,1.9,1.99,1.945,0.398,0.052,4,45
66.985283,-44.3936,2,2.09,2.045,0.463,0.052,4,45
66.985283,-44.3936,2.1,2.19,2.145,0.566,0.052,4,45
66.985283,-44.3936,2.2,2.29,2.245,0.516,0.052,4,45
66.985283,-44.3936,2.3,2.39,2.345,0.54,0.052,4,45
66.985283,-44.3936,2.4,2.5,2.45,0.676,0.052,4,45
66.985283,-44.3936,2.51,2.59,2.55,0.471,0.052,4,45
66.985283,-44.3936,2.6,2.69,2.645,0.454,0.052,4,45
66.985283,-44.3936,2.7,2.79,2.745,0.424,0.052,4,45
66.985283,-44.3936,2.8,2.89,2.845,0.458,0.052,4,45
66.985283,-44.3936,2.9,2.99,2.945,0.466,0.052,4,45
66.985283,-44.3936,3,3.09,3.045,0.558,0.052,4,45
66.985283,-44.3936,3.1,3.19,3.145,0.491,0.052,4,45
66.985283,-44.3936,3.2,3.29,3.245,0.54,0.052,4,45
66.985283,-44.3936,3.3,3.39,3.345,0.49,0.052,4,45
66.985283,-44.3936,3.4,3.49,3.445,0.7,0.052,4,45
66.985283,-44.3936,3.5,3.59,3.545,0.492,0.052,4,45
66.985283,-44.3936,3.6,3.69,3.645,0.434,0.052,4,45
66.985283,-44.3936,3.7,3.8,3.75,0.413,0.052,4,45
66.985283,-44.3936,3.81,3.89,3.85,0.462,0.052,4,45
66.985283,-44.3936,3.9,3.99,3.945,0.466,0.052,4,45
66.985283,-44.3936,4,4.09,4.045,0.524,0.052,4,45
66.985283,-44.3936,4.1,4.19,4.145,0.379,0.052,4,45
66.985283,-44.3936,4.2,4.29,4.245,0.394,0.052,4,45
66.985283,-44.3936,4.3,4.39,4.345,0.499,0.052,4,45
66.985283,-44.3936,4.4,4.49,4.445,0.491,0.052,4,45
66.985283,-44.3936,4.5,4.59,4.545,0.551,0.052,4,45
66.985283,-44.3936,4.6,4.69,4.645,0.516,0.052,4,45
66.985283,-44.3936,4.7,4.79,4.745,0.711,0.052,4,45
66.985283,-44.3936,4.8,4.89,4.845,0.441,0.052,4,45
66.985283,-44.3936,4.9,4.99,4.945,0.499,0.052,4,45
66.985283,-44.3936,5,5.09,5.045,0.702,0.052,4,45
66.985283,-44.3936,5.1,5.19,5.145,0.446,0.052,4,45
66.985283,-44.3936,5.2,5.29,5.245,0.462,0.052,4,45
66.985283,-44.3936,5.3,5.39,5.345,0.424,0.052,4,45
66.985283,-44.3936,5.4,5.49,5.445,0.49,0.052,4,45
66.985283,-44.3936,5.5,5.59,5.545,0.458,0.052,4,45
66.985283,-44.3936,5.6,5.69,5.645,0.489,0.052,4,45
66.985283,-44.3936,5.7,5.8,5.75,0.452,0.052,4,45
66.985283,-44.3936,5.81,5.89,5.85,0.489,0.052,4,45
66.985283,-44.3936,5.9,5.99,5.945,0.523,0.052,4,45
66.985283,-44.3936,6,6.09,6.045,0.497,0.052,4,45
66.985283,-44.3936,6.1,6.19,6.145,0.518,0.052,4,45
66.985283,-44.3936,6.2,6.29,6.245,0.508,0.052,4,45
66.985283,-44.3936,6.3,6.4,6.35,0.538,0.052,4,45
66.985283,-44.3936,6.41,6.49,6.45,0.515,0.052,4,45
66.985283,-44.3936,6.5,6.69,6.595,0.491,0.052,4,45
66.985283,-44.3936,6.7,6.79,6.745,0.527,0.052,4,45
66.985283,-44.3936,6.8,6.89,6.845,0.507,0.052,4,45
66.985283,-44.3936,6.9,6.99,6.945,0.535,0.052,4,45
66.985283,-44.3936,7,7.19,7.095,0.524,0.052,4,45
66.985283,-44.3936,7.2,7.29,7.245,0.529,0.052,4,45
66.985283,-44.3936,7.3,7.39,7.345,0.507,0.052,4,45
66.985283,-44.3936,7.4,7.49,7.445,0.516,0.052,4,45
66.985283,-44.3936,7.5,7.59,7.545,0.507,0.052,4,45
66.985283,-44.3936,7.6,7.69,7.645,0.565,0.052,4,45
66.985283,-44.3936,7.7,7.79,7.745,0.549,0.052,4,45
66.985283,-44.3936,7.9,7.99,7.945,0.532,0.052,4,45
66.985283,-44.3936,8,8.09,8.045,0.566,0.052,4,45
66.985283,-44.3936,8.1,8.19,8.145,0.528,0.052,4,45
66.985283,-44.3936,8.2,8.49,8.345,0.499,0.052,4,45
66.985283,-44.3936,8.5,8.59,8.545,0.572,0.052,4,45
66.985283,-44.3936,8.6,8.69,8.645,0.549,0.052,4,45
66.985283,-44.3936,8.7,8.79,8.745,0.582,0.052,4,45
66.985283,-44.3936,8.8,8.89,8.845,0.54,0.052,4,45
66.985283,-44.3936,8.9,8.99,8.945,0.516,0.052,4,45
66.985283,-44.3936,9,9.09,9.045,0.538,0.052,4,45
66.985283,-44.3936,9.1,9.19,9.145,0.49,0.052,4,45
66.985283,-44.3936,9.2,9.29,9.245,0.522,0.052,4,45
66.985283,-44.3936,9.3,9.38,9.34,0.508,0.052,4,45
66.985283,-44.3936,9.39,9.49,9.44,0.54,0.052,4,45
66.985283,-44.3936,9.5,9.59,9.545,0.54,0.052,4,45
66.985283,-44.3936,9.6,9.69,9.645,0.525,0.052,4,45
66.985283,-44.3936,9.7,9.79,9.745,0.545,0.052,4,45
66.985283,-44.3936,9.8,9.89,9.845,0.56,0.052,4,45
66.985283,-44.3936,9.9,9.99,9.945,0.586,0.052,4,45
66.985283,-44.3936,10,10.09,10.045,0.545,0.052,4,45
66.985283,-44.3936,10.1,10.19,10.145,0.554,0.052,4,45
66.985283,-44.3936,10.2,10.31,10.255,0.571,0.052,4,45
66.985283,-44.3936,10.32,10.39,10.355,0.582,0.052,4,45
66.985283,-44.3936,10.4,10.49,10.445,0.549,0.052,4,45
66.985283,-44.3936,10.5,10.59,10.545,0.506,0.052,4,45
66.985283,-44.3936,10.6,10.69,10.645,0.569,0.052,4,45
66.985283,-44.3936,10.7,10.79,10.745,0.534,0.052,4,45
66.985283,-44.3936,10.8,10.89,10.845,0.657,0.052,4,45
66.985283,-44.3936,10.9,10.99,10.945,0.653,0.052,4,45
66.985283,-44.3936,11,11.09,11.045,0.628,0.052,4,45
66.985283,-44.3936,11.1,11.19,11.145,0.543,0.052,4,45
66.985283,-44.3936,11.2,11.29,11.245,0.564,0.052,4,45
66.985283,-44.3936,11.3,11.49,11.395,0.54,0.052,4,45
66.985283,-44.3936,11.5,11.59,11.545,0.524,0.052,4,45
66.985283,-44.3936,11.6,11.69,11.645,0.557,0.052,4,45
66.985283,-44.3936,11.7,11.79,11.745,0.54,0.052,4,45
66.985283,-44.3936,11.8,11.89,11.845,0.582,0.052,4,45
66.985283,-44.3936,11.9,11.99,11.945,0.549,0.052,4,45
66.985283,-44.3936,12,12.09,12.045,0.551,0.052,4,45
66.985283,-44.3936,12.1,12.19,12.145,0.54,0.052,4,45
66.985283,-44.3936,12.3,12.39,12.345,0.6,0.052,4,45
66.985283,-44.3936,12.4,12.49,12.445,0.577,0.052,4,45
66.985283,-44.3936,12.5,12.59,12.545,0.557,0.052,4,45
66.985283,-44.3936,12.6,12.69,12.645,0.568,0.052,4,45
66.985283,-44.3936,12.7,12.79,12.745,0.606,0.052,4,45
66.985283,-44.3936,12.8,12.89,12.845,0.574,0.052,4,45
66.985283,-44.3936,12.9,12.99,12.945,0.579,0.052,4,45
66.985283,-44.3936,13,13.09,13.045,0.582,0.052,4,45
66.985283,-44.3936,13.1,13.2,13.15,0.584,0.052,4,45
66.985283,-44.3936,13.21,13.29,13.25,0.579,0.052,4,45
66.985283,-44.3936,13.3,13.39,13.345,0.582,0.052,4,45
66.985283,-44.3936,13.4,13.49,13.445,0.557,0.052,4,45
66.985283,-44.3936,13.5,13.59,13.545,0.56,0.052,4,45
66.985283,-44.3936,13.6,13.69,13.645,0.566,0.052,4,45
66.985283,-44.3936,13.7,13.79,13.745,0.615,0.052,4,45
66.985283,-44.3936,13.8,13.89,13.845,0.557,0.052,4,45
66.985283,-44.3936,13.9,13.99,13.945,0.565,0.052,4,45
66.985283,-44.3936,14,14.09,14.045,0.604,0.052,4,45
66.985283,-44.3936,14.1,14.19,14.145,0.56,0.052,4,45
66.985283,-44.3936,14.2,14.29,14.245,0.632,0.052,4,45
66.985283,-44.3936,14.3,14.39,14.345,0.577,0.052,4,45
66.985283,-44.3936,14.4,14.49,14.445,0.582,0.052,4,45
66.985283,-44.3936,14.5,14.58,14.54,0.582,0.052,4,45
66.985283,-44.3936,14.59,14.69,14.64,0.557,0.052,4,45
66.985283,-44.3936,14.7,14.79,14.745,0.571,0.052,4,45
66.985283,-44.3936,14.8,14.89,14.845,0.574,0.052,4,45
66.985283,-44.3936,14.9,14.99,14.945,0.589,0.052,4,45
66.985283,-44.3936,15,15.09,15.045,0.59,0.052,4,45
66.985283,-44.3936,15.1,15.39,15.245,0.599,0.052,4,45
66.985283,-44.3936,15.4,15.59,15.495,0.582,0.052,4,45
66.985283,-44.3936,15.6,15.69,15.645,0.602,0.052,4,45
66.985283,-44.3936,15.7,15.79,15.745,0.59,0.052,4,45
66.985283,-44.3936,15.8,15.99,15.895,0.574,0.052,4,45
66.985283,-44.3936,16,16.09,16.045,0.613,0.052,4,45
66.985283,-44.3936,16.1,16.19,16.145,0.588,0.052,4,45
66.985283,-44.3936,16.2,16.29,16.245,0.594,0.052,4,45
66.985283,-44.3936,16.3,16.39,16.345,0.607,0.052,4,45
66.985283,-44.3936,16.4,16.49,16.445,0.565,0.052,4,45
66.985283,-44.3936,16.5,16.59,16.545,0.595,0.052,4,45
66.985283,-44.3936,16.6,16.79,16.695,0.582,0.052,4,45
66.985283,-44.3936,16.8,16.9,16.85,0.59,0.052,4,45
66.985283,-44.3936,16.91,17.01,16.96,0.614,0.052,4,45
